,competence,tube,skill_id,level,challenge_id,instruction,delta,alpha,type,timer,hasEmbedUrl,pedagogy,format
1189,4.2,@donnéesPerso,skill2cCn60JbfT0GAT,4,challenge18B5NJUHWwAmrL,"Un petit village vient de diffuser ses statistiques annuelles sur son site internet.

D'autre part, d'après le journal du village :

* Mina vient de fêter ses 101 ans entourée de ses petits-enfants et arrière-petits-enfants.
* Anatole vient de fêter ses 60 ans dans la salle des fêtes du village avec ses amis.


Répondez aux questions si cela est possible. Sinon, indiquez **inconnu**.

                                                                                       
<div id=""pix-editor"">
    <style>
#pix-editor #table-container {
           overflow: auto;
}
 #pix-editor table {
            border: solid 1px #dee2e6;
            border-collapse: collapse;
            width: 100%;
            margin-bottom: 10px;
        }
        
 #pix-editor th,  #pix-editor td {
            border: solid 1px #dee2e6;
            padding: .5rem;
            font-size: smaller;
        }

#pix-editor td {
    text-align: right;
    }
    
 #pix-editor .bg_blue {
            background: #C9DAF8;
        }
#pix-editor table caption { 
    font-size: larger;
    }

   </style>
   
    <div class=""container-fluid"">
    <div class=""col-12 mt-2"">
    <div id=""table-container"" class=""row"">
        <table class=""table table-bordered"">
        <caption>Statistiques annuelles du village</caption>
            <thead class=""bg_blue"">
            <tr>
                     <th class=""s0 text-center"" dir=""ltr"" scope=""col"">
                        Tranche d'âge
                    </th>
                    <th class=""s0 text-center"" dir=""ltr"" scope=""col"">
                        Nombre d'habitants dans la tranche d'âge
                    </th>
                    <th class=""s1 text-center"" dir=""ltr"" scope=""col"">
                        Revenu médian par unité de consommation (en&nbsp;€)
                   </th>
                    <th class=""s2 text-center"" dir=""ltr"" scope=""col"">
                        Surface moyenne logements (en&nbsp;m²)
                    </th>
                    <th class=""s0 text-center"" dir=""ltr"" scope=""col"">
                        Propriétaire résidence principale (en&nbsp;%)
                    </th>
                    <th class=""s0 text-center"" dir=""ltr"" scope=""col"">
                        Taux de pauvreté (en&nbsp;%)
                    </th>
                </tr>
                </thead>
                <tbody>
 <tr>
 <td class=""s3"" dir=""ltr"">&lt;&nbsp;15</td>
                    <td class=""s3"" dir=""ltr"">59</td>
                    <td class=""s3"" dir=""ltr"">NA</td>
                    <td class=""s3"" dir=""ltr"">81</td>
                    <td class=""s3"" dir=""ltr"">NA</td>
                    <td class=""s3"" dir=""ltr"">12</td>
                </tr>
                <tr>
 <td class=""s3"" dir=""ltr"">15-24</td>
                    <td class=""s3"" dir=""ltr"">23</td>
                    <td class=""s3"" dir=""ltr"">17 342</td>
                    <td class=""s3"" dir=""ltr"">70</td>
                    <td class=""s3"" dir=""ltr"">7</td>
                    <td class=""s3"" dir=""ltr"">16</td>
                </tr>
                <tr>
<td class=""s3"" dir=""ltr"">25-34</td>
                    <td class=""s3"" dir=""ltr"">31</td>
                    <td class=""s3"" dir=""ltr"">18 453</td>
                    <td class=""s3"" dir=""ltr"">81</td>
                    <td class=""s3"" dir=""ltr"">32</td>
                    <td class=""s3"" dir=""ltr"">14</td>
                </tr>
                <tr>
<td class=""s3"" dir=""ltr"">35-44</td>
                    <td class=""s3"" dir=""ltr"">34</td>
                    <td class=""s3"" dir=""ltr"">21 394</td>
                    <td class=""s3"" dir=""ltr"">91</td>
                    <td class=""s3"" dir=""ltr"">66</td>
                    <td class=""s3"" dir=""ltr"">12</td>
                </tr>
                <tr>
<td class=""s3"" dir=""ltr"">45-54</td>
                    <td class=""s3"" dir=""ltr"">45</td>
                    <td class=""s3"" dir=""ltr"">22 493</td>
                    <td class=""s3"" dir=""ltr"">105</td>
                    <td class=""s3"" dir=""ltr"">70</td>
                    <td class=""s3"" dir=""ltr"">10</td>
                </tr>
                <tr>
<td class=""s3"" dir=""ltr"">55-64</td>
                    <td class=""s3"" dir=""ltr"">52</td>
                    <td class=""s3"" dir=""ltr"">20 123</td>
                    <td class=""s3"" dir=""ltr"">95</td>
                    <td class=""s3"" dir=""ltr"">100</td>
                    <td class=""s3"" dir=""ltr"">11</td>
                </tr>
                <tr>
<td class=""s3"" dir=""ltr"">65-74</td>
                    <td class=""s3"" dir=""ltr"">43</td>
                    <td class=""s3"" dir=""ltr"">19 470</td>
                    <td class=""s3"" dir=""ltr"">93</td>
                    <td class=""s3"" dir=""ltr"">72</td>
                    <td class=""s3"" dir=""ltr"">12</td>
                </tr>
                <tr>
 <td class=""s3"" dir=""ltr"">75-84</td>
                    <td class=""s3"" dir=""ltr"">21</td>
                    <td class=""s3"" dir=""ltr"">17 432</td>
                    <td class=""s3"" dir=""ltr"">84</td>
                    <td class=""s3"" dir=""ltr"">81</td>
                    <td class=""s3"" dir=""ltr"">14</td>
                </tr>
                <tr>
 <td class=""s3"" dir=""ltr"">85-94</td>
                    <td class=""s3"" dir=""ltr"">9</td>
                    <td class=""s3"" dir=""ltr"">16 236</td>
                    <td class=""s3"" dir=""ltr"">85</td>
                    <td class=""s3"" dir=""ltr"">93</td>
                    <td class=""s3"" dir=""ltr"">11</td>
                </tr>
                <tr>
 <td class=""s3"" dir=""ltr"">&gt;&nbsp;95</td>
                    <td class=""s3"" dir=""ltr"">1</td>
                    <td class=""s3"" dir=""ltr"">25 570</td>
                    <td class=""s4"" dir=""ltr"">146</td>
                    <td class=""s3"" dir=""ltr"">100</td>
                    <td class=""s3"" dir=""ltr"">0</td>
                </tr>
                </tbody>
        </table>
        
   </div>
    </div>
    </div>
    </div>",2.337350845336914,1.2201567888259888,QROCM-ind,,False,q-situation,mots
1190,1.1,@requete,recPYmDRn4cXZ1nrO,6,recrAl2XR7QlFYE7i,"Roxane cherche des informations pour écrire un rapport sur la **jeunesse**.

Avec un moteur de recherche généraliste, elle souhaite limiter les résultats de sa recherche aux pages de l’**Organisation internationale du travail**.

Quelle requête doit-elle taper dans le champ de recherche ?",3.1787526607513428,0.8713001012802124,QROC,,False,q-situation,phrase
1191,3.4,@créerProgramme,rec2mI3Elugk3z66L,6,rec2XqhKsmVVuBzZ2,"Le fichier contient un programme écrit en python. 

Le programme construit un mot secret mais il ne l'affiche pas.

Modifiez ce programme afin que à chaque itération de la boucle :
- la variable **a** augmente de 2
- la variable **b** diminue de 1

Ajoutez une instruction pour faire afficher le mot secret construit. 

Quel est ce mot secret ?",2.3677589893341064,1.886607646942139,QROC,,False,e-preuve,mots
1192,4.3,@obsolescence,skill1zjfST4XxY3vYf,3,challenge2lnQYtSiN3xSFH,"Les fabricants de matériel informatique mettent en œuvre une stratégie qui vise à réduire volontairement la durée de vie d’un équipement informatique.

Comment appelle-t-on cette stratégie ?",1.4147992134094238,1.1876792907714844,QROC,,False,q-savoir,mots
1193,3.2,@retouchImage,skill1Jbt1ozqNHZfhR,3,challenge1GrhKAAC2AGNpv,"Associez chaque image modifiée à la bonne manipulation : **recadrage**, **redimensionnement**, **rotation** ou **miroir**.",-0.2813099324703216,1.0216375589370728,QROCM-ind,,True,q-savoir,petit
1194,2.3,@agendaPartage,skill1rxStNX32sO4Nl,1,challenge1WqRUAtJ3YboOM,"Laurence a accès aux **agendas en ligne** des membres de son équipe. 

Elle voit l’écran ci-dessous.

Qui a rendez-vous **jeudi matin** ?",-1.8280909061431885,1.0550397634506226,QROC,,False,q-situation,petit
1195,3.4,@écrireAlgo,skill18KWZ0HbzHEuQd,6,challenge1Gi5WjdMzVJkVa,"Ce robot doit se déplacer entre les caisses.

Programmez-le pour qu’il atteigne l'étoile et s'arrête sans se cogner.

Utilisez 8 blocs au maximum.",2.172480344772339,2.2598659992218018,QROC,,True,e-preuve,mots
1196,3.4,@elementsProg,skill15JOsbLiLeXeFq,6,challenge1wc4qBAuojKBdX,"Le programme ci-dessous est écrit en C++ .

Pour chacun des éléments suivants du programme, sélectionnez le terme qui lui correspond : **argument**, **bibliothèque**, **caractéristique**, **fonction** ou **type**.",1.6986359357833862,1.6372275352478027,QROCM-ind,,True,q-savoir,mots
1197,3.4,@baseDeDonnées,skill2KfAlxrnmBE4j7,6,challenge29IjRciG57E3gY,"Oliver vend des fleurs en ligne.

La base de données de son site web comporte une table nommée FLEUR.

Dans le processeur de requête SQL ci-dessous, écrivez la requête pour afficher uniquement les **graminées** dont le prix est **strictement supérieur à 10**. 

Combien y en a-t-il ?",2.639336585998535,1.7686306238174438,QROC,,True,e-preuve,nombre
1198,3.4,@baseDeDonnées,skill2jWa7D560rlkoR,5,challenge1khBC7drkw2qdy,"Oliver vend des fleurs en ligne. 

La base de données de son site web comporte une table nommée FLEUR.

Complétez la requête SQL ci-dessous pour afficher uniquement les fleurs dont le prix est **strictement inférieur à 10** euros.

Combien y en a-t-il ?",2.3842642307281494,1.675107479095459,QROC,,True,e-preuve,nombre
1199,1.3,@form_nb,recPLREwTLP8MZ7Ib,6,recgzjrazYC4IJ2Ks,"Faites en sorte que la cellule A1 affiche **exactement** ce qui est montré sur cette image.

Quel mot apparaît en B1 ?",1.8164933919906616,1.7172746658325195,QROC,,False,e-preuve,petit
1200,1.3,@form_intero,skillOhcywYp6ESjn4,7,challengeYcY9u8FFy0LBT,"Le fichier à télécharger présente les données de prélèvements des herbacées dans un pollinarium.

Pour chaque prélèvement sont mémorisées plusieurs informations, comme l’espèce de l’herbacée, les coordonnées GPS du prélèvement, etc.

Il y a une erreur de syntaxe dans l’un des enregistrements. Retrouvez l’identifiant de cet enregistrement.",3.2994914054870605,1.9350471496582031,QROCM-ind,,False,e-preuve,phrase
1201,1.3,@form_cell,recjjzUeiCDxsCIGA,6,recPHr19ZCDBu7Uid,"Faites afficher avec un fond coloré  les cellules qui contiennent une valeur comprise entre 250 et 350. 

Quel nombre est dessiné en surbrillance ?",1.3818875551223757,1.7943485975265503,QROC,,False,e-preuve,nombre
1202,3.4,@écrireAlgo,skill18KWZ0HbzHEuQd,6,challengeVjaILBBtvsWoU,"Ce robot doit se déplacer entre les caisses.

Programmez-le pour qu’il atteigne l'étoile et s'arrête sans se cogner.

Utilisez 8 blocs au maximum.",2.3324215412139893,2.237574577331543,QROC,,True,e-preuve,mots
1203,5.1,@ouvertureFichiers,skill1Jjl6Bi51yNlG3,3,challenge2BoadUhaUDkqsS,"Quand Pascal ouvre des fichiers au format PDF, ils s’affichent automatiquement dans son navigateur web.

Désormais, Pascal veut les ouvrir avec son lecteur PDF.

Que doit-il sélectionner dans le menu ?",-1.0723782777786257,1.3543171882629397,QCU,,False,q-situation,mots
1204,2.2,@publicationEnLigne,skill2RGoIBmlpaFuKw,1,challenge1oGejIt0TPcx5o,"Audrey a mis son CV **en ligne**. 

Qu'est-ce que cela signifie ?",-1.8445361852645876,1.1133944988250732,QCU,,False,q-savoir,mots
1205,2.4,@e-reputation,rec5jAYpcEr4Ad3kV,6,challenge2o2Mkjejd85hDO,"Steff a supprimé son blog **fin avril 2020**.

L’adresse qui permettait d’accéder au blog mène maintenant à cette [page d’erreur](https://lemerveilleuxblogdesteff.wordpress.com).

Pourtant, il est toujours possible de retrouver le contenu du blog sur le web.

Comment s’appelait le chat en vedette du blog de Steff ?",2.819100141525269,1.6432753801345823,QROC,,False,e-preuve,petit
1206,2.2,@outilsRS,skill1HzxPOyOfSmcQI,1,challenge1q2F6jryuiwxGx,"Parmi les propositions suivantes, laquelle correspond à un réseau social ?",-2.403787136077881,1.3806387186050415,QCU,,False,q-savoir,mots
1207,3.3,@accessibilité,skill2KkSjPzvOQ298B,6,challenge2LWtTkKhDGFtt6,"Pour lire un document, une personne non-voyante utilise un logiciel qui lui restitue le texte par synthèse vocale.

Pour y naviguer aisément, le document doit respecter certaines règles d’accessibilité.

Dans le document à télécharger, vers quels titres de chapitre une personne non-voyante peut-elle aller directement sans avoir à tout lire ?",2.3583309650421143,1.693894386291504,QCM,,False,,mots
1208,2.1,@conversation,skill1DbWfXibjwaM1w,2,challenge2LHXbNHbsrBCuW,"Dans la messagerie ci-dessous, écrivez un nouveau message à votre contact Iris.

Envoyez-lui :
> Bonjour",-1.667884349822998,1.689523458480835,QROC,,True,e-preuve,mots
1209,3.3,@paramImpression,skill2cnVbvafOinVek,5,challenge2jOpkN9m6MIKbs,Combien de pages seront imprimées ?,0.6341521739959717,0.2887402772903442,QROC,,False,q-situation,nombre
1210,5.2,@choixSystème,skill1uCSEAxHEERBUC,2,challenge12R8iQ70gvpqBz,De quel système d'exploitation sont équipés majoritairement les smartphones ? ,-0.2631718218326568,0.4320978820323944,QCU,,False,q-savoir,mots
1211,1.1,@utiliserserv,rec0aOgRFRJ1qPG0b,6,rec8d82nu5q4Z9vD5,"Aurélie est montée dans le métro après avoir pris cette photo sur le quai.

Elle est descendue trois arrêts plus loin.

Selon la direction qu’elle a prise, elle peut être arrivée à deux stations différentes.

Lesquelles ?
",3.3287012577056885,1.498229742050171,QROCM-dep,,False,e-preuve,mots
1212,5.1,@pbDroits,skill283Q1IjsfeLkkK,7,challenge14gIvtvU23U1vo,"Après une mise à jour de son serveur web, Suzanne ne peut plus utiliser un programme.

Elle voudrait être **la seule** à pouvoir l’utiliser.

Quelle commande a-t-elle saisie pour résoudre ce problème ?

<pre style=""font-family:courier,monospace;font-size:smaller;color:white;background-color:black;padding:1em;border-radius:1em;white-space:pre-wrap;line-height:initial;"">
suzanne@httpserv:~> opt/configauto
bash: opt/configauto: Permission non accordée
suzanne@httpserv:~> ls -l
drwxr-x--- 2 suzanne users 4096 14 mars  17:52 bin
drwxr-xr-x 8 suzanne users 4096  3 avril  2017 fonts
drwxr-xr-x 2 suzanne users 4096 28 févr. 11:40 images
-rw-r--r-- 1 suzanne users 2977 13 août   2014 index.php
drwxr-x--- 2 suzanne users 4096 14 mars  17:52 opt
lr-x------ 3 www     root    23 13 août   2014 scripts -> /srv/www/cgi-bin
-rw-r--r-- 1 suzanne users 2027 13 août   2014 styles.css
suzanne@httpserv:~> ls -l opt/configauto
-rw------- 1 suzanne users 23692 28 févr. 11:33 opt/configauto
suzanne@httpserv:~> <span style=""background-color:white;color:#ae1a1a;font-weight:900;font-style:italic;border-color:#ae1a1a;border-style:solid;border-width:1px;padding:1px 4ex;"">commande à trouver</span>
suzanne@httpserv:~> opt/configauto
### Lancement de la configuration automatique ###
</pre>

",3.328345537185669,1.387516975402832,QROC,,False,q-situation,phrase
1213,3.1,@outilsStdTexte,reczi1YmSo5HDD4ig,2,challenge1d8wRSZV1pyvDC,De combien de pages est composé le document à télécharger ?,-0.2355968356132507,1.03187096118927,QROC,,False,e-preuve,nombre
1214,5.1,@resoudreProbConn,skill2bbtUrBgROLFNO,6,challenge1we9np3goE2Oj7,"Corentin a connecté son ordinateur à sa box avec un câble Ethernet.

Le message ci-dessous s’affiche dans son navigateur web.

Que doit-il vérifier pour trouver la source du problème ?",6.099660873413086,0.7789108157157898,QCM,,False,q-situation,mots
1215,5.1,@connexionPeriph,skill20FRcLBXz1cQIK,4,challenge1rHKnztWIlpakU,"Voici l'imprimante de Marguerite.

Indiquez les deux types de connexion qu'elle peut utiliser pour imprimer.",0.3746242523193359,1.2445491552352903,QROCM-dep,,False,q-situation,mots
1216,5.1,@resoudreProbConn,skill2bbtUrBgROLFNO,6,challenge1WjNXXlzqEPBzR,"Corentin a connecté son ordinateur à sa box avec un câble Ethernet.

Le message ci-dessous s’affiche dans son navigateur web.

Que doit-il vérifier pour trouver la source du problème ?",5.53064489364624,0.8978282809257507,QCM,,False,q-situation,mots
1217,5.1,@pbDroits,skill1oLwrlfTjQmi68,3,challengeU5lkzLIGWopVk,"Virginie **n**’a **pas** les droits d’administrateur sur son ordinateur.

Quelles sont les actions qu’elle **ne** peut **pas** faire ?",0.2227035015821457,1.1984877586364746,QCM,,False,q-situation,mots
1218,4.2,@accesDonnées,skill26VkJRWfPciwSG,1,challenge2dRjjNKXmE0tSp,"Tomy a installé une nouvelle application sur son smartphone.

Ce message est apparu.

S’il clique sur le bouton Autoriser, que se passe-t-il ensuite ?",-1.9429473876953125,0.7130953669548035,QCU,,False,q-situation,mots
1219,1.3,@extraire,skillLdttZJHJItcb9,6,challenge1S0wFDgO3S4JBP,"Les données fournies dans le fichier à télécharger peuvent être synthétisées par le tableau récapitulatif ci-dessous.

Dans le fichier, générez ce tableau automatiquement (tableau croisé dynamique ou table de pilote) à partir des quatre premières colonnes.

Il manque 5 valeurs dans le tableau ci-dessous. Retrouvez-les dans votre tableau, puis reportez-les arrondies à l’entier le plus proche.

<div>
    <style>
        #editor_table {
            border-collapse: collapse;
            text-align: center;
            margin-left: 8px;
            margin-top:1rem; 
            margin-bottom: 12px;
            font-size:80%;
        }        
         #editor_table th {
            text-align: center;
            border: 1px solid black;
            padding: 6px;
        }
        #editor_table th.titre {
            color: white;
            background: #585F75;
        }
        #editor_table td {
            text-align: right;
            border: 1px solid black;
            padding: 6px;
        }
        #editor_table td.a-trouver {
            text-align: center;
            background-color: #56A0E2;
            color: white;
            font-weight: bold;
        }
         #editor_table td.total {
            font-weight: bold;
        }
    </style>
    <table id=""editor_table"">
        <caption class=""sr-only"">Moyenne des notes</caption>
        <thead>
            <tr>
                <th aria-hidden=""true"">Moyenne des notes</th>
                <th colspan=""4"" id=""saveurs"" class=""titre"" scope=""colgroup"">Saveur</th>
            </tr>
            <tr>
                <th scope=""col"" class=""titre"">Âge</th>
                <th scope=""col"" headers=""saveurs"">Banane</th>
                <th scope=""col"" headers=""saveurs"">Cerise</th>
                <th scope=""col"" headers=""saveurs"">Kiwi</th>
                <th scope=""col"">Total</th>
            </tr>
            </thead>
            <tbody>
            <tr>
                <th scope=""row"">20-29</th>
                <td class=""a-trouver"">valeur 1<span class=""sr-only"">&nbsp;à trouver</span></td>
                <td>57</td>
                <td>43</td>
                <td class=""total"">59</td>
            </tr>
            <tr>
                <th scope=""row"">30-39</th>
                <td>65</td>
                <td class=""a-trouver"">valeur 2<span class=""sr-only"">&nbsp;à trouver</span></td>
                <td>46</td>
                <td class=""total"">56</td>
            </tr>
            <tr>
                <th scope=""row"">40-49</th>
                <td>55</td>
                <td class=""a-trouver"">valeur 3<span class=""sr-only"">&nbsp;à trouver</span></td>
                <td>44</td>
                <td class=""total"">52</td>
            </tr>
            <tr>
                <th scope=""row"">50-59</th>
                <td>58</td>
                <td>52</td>
                <td class=""a-trouver"">valeur 4<span class=""sr-only"">&nbsp;à trouver</span></td>
                <td class=""total"">56</td>
            </tr>
            <tr>
                <th scope=""row"">60-69</th>
                <td>68</td>
                <td>67</td>
                <td class=""a-trouver"">valeur 5<span class=""sr-only"">&nbsp;à trouver</span></td>
                <td class=""total"">65</td>
            </tr>
            <tr>
                <th scope=""row"">Total</th>
                <td class=""total"">63</td>
                <td class=""total"">57</td>
                <td class=""total"">51</td>
                <td class=""total"">57</td>
            </tr>
        </tbody>
    </table>
</div>",2.2783029079437256,2.205787420272827,QROCM-ind,,False,e-preuve,petit
